time,y,true_probs,laplace,k29_poly3,k29_rbf0.01,always_0.5,always_0,always_1
1107,0,0.2269024073176246,0.4769647696476964,0.16796875,0.2880859375,0.5,0.0,1.0
1108,0,0.2524917863645883,0.4765342960288808,0.162109375,0.287109375,0.5,0.0,1.0
1109,0,0.3267411654818657,0.4761045987376014,0.1572265625,0.2861328125,0.5,0.0,1.0
1110,0,0.2499498233468659,0.4756756756756757,0.1513671875,0.2861328125,0.5,0.0,1.0
1111,0,0.1937946874201666,0.4752475247524752,0.1455078125,0.28515625,0.5,0.0,1.0
1112,0,0.3259167129610814,0.4748201438848921,0.140625,0.2841796875,0.5,0.0,1.0
1113,0,0.2704111022141582,0.4743935309973046,0.1357421875,0.283203125,0.5,0.0,1.0
1114,0,0.0504320483742983,0.473967684021544,0.130859375,0.283203125,0.5,0.0,1.0
1115,1,0.4526368240355998,0.473542600896861,0.1259765625,0.2822265625,0.5,0.0,1.0
1116,0,0.3769921388196734,0.4740143369175627,0.1220703125,0.28125,0.5,0.0,1.0
1117,0,0.1831785777232926,0.4735899731423456,0.15234375,0.283203125,0.5,0.0,1.0
1118,0,0.2377910101738475,0.4731663685152057,0.1474609375,0.2822265625,0.5,0.0,1.0
1119,0,0.3324358749995839,0.4727435210008937,0.142578125,0.2822265625,0.5,0.0,1.0
1120,0,0.1827799207303117,0.4723214285714285,0.13671875,0.28125,0.5,0.0,1.0
1121,0,0.2730351790377019,0.471900089206066,0.1318359375,0.2802734375,0.5,0.0,1.0
1122,0,0.3104578473571476,0.4714795008912656,0.1279296875,0.2802734375,0.5,0.0,1.0
1123,0,0.0985174092265559,0.4710596616206589,0.123046875,0.279296875,0.5,0.0,1.0
1124,0,0.1397668146417138,0.4706405693950178,0.1181640625,0.2783203125,0.5,0.0,1.0
1125,0,0.2921408397810581,0.4702222222222222,0.1142578125,0.2783203125,0.5,0.0,1.0
1126,0,0.246081447714883,0.4698046181172291,0.1103515625,0.27734375,0.5,0.0,1.0
1127,0,0.2923796560313947,0.4693877551020408,0.1064453125,0.2763671875,0.5,0.0,1.0
1128,0,0.1867431985346282,0.4689716312056737,0.1025390625,0.2763671875,0.5,0.0,1.0
1129,0,0.1710994789045767,0.4685562444641275,0.0986328125,0.275390625,0.5,0.0,1.0
1130,0,0.0001360524416627,0.4681415929203539,0.0947265625,0.275390625,0.5,0.0,1.0
1131,0,0.0853999573492556,0.4677276746242264,0.0908203125,0.2744140625,0.5,0.0,1.0
1132,1,0.2047066094658493,0.4673144876325088,0.087890625,0.2744140625,0.5,0.0,1.0
1133,1,0.2824557219564236,0.4677846425419241,0.083984375,0.2734375,0.5,0.0,1.0
1134,1,0.2531178366535696,0.4682539682539682,0.1181640625,0.2744140625,0.5,0.0,1.0
1135,0,0.1871758025972298,0.4687224669603524,0.1494140625,0.2763671875,0.5,0.0,1.0
1136,0,0.1728228433509303,0.4683098591549295,0.1787109375,0.27734375,0.5,0.0,1.0
1137,0,0.221717963263828,0.4678979771328056,0.171875,0.27734375,0.5,0.0,1.0
1138,0,0.2078211181092152,0.4674868189806678,0.166015625,0.2763671875,0.5,0.0,1.0
1139,1,0.3404545514939712,0.4670763827919227,0.16015625,0.2763671875,0.5,0.0,1.0
1140,0,0.214644077047825,0.4675438596491228,0.1552734375,0.275390625,0.5,0.0,1.0
1141,0,0.0518754037802701,0.4671340929009641,0.18359375,0.27734375,0.5,0.0,1.0
1142,0,0.0727441864967683,0.4667250437828371,0.177734375,0.2763671875,0.5,0.0,1.0
1143,0,0.351875933696358,0.4663167104111986,0.171875,0.275390625,0.5,0.0,1.0
1144,0,0.0828839538549919,0.4659090909090909,0.1650390625,0.275390625,0.5,0.0,1.0
1145,0,0.2764497453033533,0.4655021834061135,0.16015625,0.2744140625,0.5,0.0,1.0
1146,0,0.1731627264790619,0.4650959860383944,0.154296875,0.2744140625,0.5,0.0,1.0
1147,0,0.1830241706097514,0.4646904969485614,0.1484375,0.2734375,0.5,0.0,1.0
1148,1,0.186586721723158,0.4642857142857143,0.1435546875,0.2734375,0.5,0.0,1.0
1149,1,0.3221384959459198,0.464751958224543,0.138671875,0.2724609375,0.5,0.0,1.0
1150,1,0.1807158171456035,0.4652173913043478,0.16796875,0.2744140625,0.5,0.0,1.0
1151,0,0.1966680717154847,0.4656820156385751,0.1962890625,0.275390625,0.5,0.0,1.0
1152,0,0.0469196502600507,0.4652777777777778,0.2236328125,0.2763671875,0.5,0.0,1.0
1153,0,0.2206690511708003,0.4648742411101474,0.2158203125,0.2763671875,0.5,0.0,1.0
1154,0,0.2531042506978059,0.464471403812825,0.208984375,0.275390625,0.5,0.0,1.0
1155,0,0.2239145580653787,0.4640692640692641,0.201171875,0.275390625,0.5,0.0,1.0
1156,0,0.3397896261086736,0.4636678200692041,0.1943359375,0.2744140625,0.5,0.0,1.0
1157,0,0.2055171354780232,0.463267070008643,0.1884765625,0.2744140625,0.5,0.0,1.0
1158,0,0.2298977456119017,0.46286701208981,0.181640625,0.2734375,0.5,0.0,1.0
1159,0,0.3648504010268179,0.4624676445211389,0.17578125,0.2734375,0.5,0.0,1.0
1160,0,0.0449985810641852,0.4620689655172413,0.169921875,0.2724609375,0.5,0.0,1.0
1161,0,0.1544174652200631,0.4616709732988803,0.1640625,0.2724609375,0.5,0.0,1.0
1162,0,0.3426158752019266,0.4612736660929432,0.158203125,0.271484375,0.5,0.0,1.0
1163,1,0.2936129148311082,0.4608770421324161,0.15234375,0.271484375,0.5,0.0,1.0
1164,1,0.267838009884047,0.461340206185567,0.1474609375,0.2705078125,0.5,0.0,1.0
1165,0,0.2832650739464478,0.4618025751072961,0.1767578125,0.2724609375,0.5,0.0,1.0
1166,0,0.2327066209121022,0.4614065180102916,0.2041015625,0.2734375,0.5,0.0,1.0
1167,0,0.3631597427532271,0.4610111396743787,0.197265625,0.2724609375,0.5,0.0,1.0
1168,0,0.2377759169730718,0.4606164383561644,0.1904296875,0.2724609375,0.5,0.0,1.0
1169,0,0.2239867105895278,0.4602224123182207,0.18359375,0.271484375,0.5,0.0,1.0
1170,1,0.2158958674125643,0.4598290598290598,0.177734375,0.271484375,0.5,0.0,1.0
1171,0,0.2192863955550386,0.4602903501280956,0.171875,0.2705078125,0.5,0.0,1.0
1172,0,0.0842982719184132,0.4598976109215017,0.19921875,0.2724609375,0.5,0.0,1.0
1173,0,0.2770673054463343,0.4595055413469736,0.1923828125,0.271484375,0.5,0.0,1.0
1174,0,0.1869560266216672,0.459114139693356,0.1865234375,0.271484375,0.5,0.0,1.0
1175,0,0.3821915097860406,0.4587234042553191,0.1796875,0.2705078125,0.5,0.0,1.0
1176,0,0.1924349529411577,0.4583333333333333,0.173828125,0.2705078125,0.5,0.0,1.0
1177,0,0.2420918284175656,0.4579439252336448,0.16796875,0.26953125,0.5,0.0,1.0
1178,0,0.2246602186261334,0.4575551782682512,0.162109375,0.26953125,0.5,0.0,1.0
1179,0,0.1374442964890747,0.457167090754877,0.15625,0.2685546875,0.5,0.0,1.0
1180,0,0.2992136828518505,0.4567796610169491,0.1513671875,0.2685546875,0.5,0.0,1.0
1181,1,0.3905063640560018,0.4563928873835732,0.1455078125,0.267578125,0.5,0.0,1.0
1182,0,0.1985222780340155,0.4568527918781725,0.140625,0.267578125,0.5,0.0,1.0
1183,0,0.1699521214414577,0.4564666103127641,0.169921875,0.2685546875,0.5,0.0,1.0
1184,0,0.1644971268944626,0.4560810810810811,0.1640625,0.2685546875,0.5,0.0,1.0
1185,0,0.0107638106682658,0.4556962025316455,0.1591796875,0.267578125,0.5,0.0,1.0
1186,0,0.1822186856296987,0.4553119730185497,0.1533203125,0.267578125,0.5,0.0,1.0
1187,0,0.2250998116008324,0.4549283909014321,0.1484375,0.2666015625,0.5,0.0,1.0
1188,0,0.3054757925180283,0.4545454545454545,0.142578125,0.265625,0.5,0.0,1.0
1189,0,0.2960047741149928,0.4541631623212784,0.1376953125,0.265625,0.5,0.0,1.0
1190,0,0.1583500917563307,0.453781512605042,0.1328125,0.2646484375,0.5,0.0,1.0
1191,0,0.1723177005226111,0.4534005037783375,0.1279296875,0.2646484375,0.5,0.0,1.0
1192,0,0.3123905305614439,0.4530201342281879,0.1240234375,0.263671875,0.5,0.0,1.0
1193,1,0.1826536102927121,0.4526404023470243,0.119140625,0.263671875,0.5,0.0,1.0
1194,0,0.1489970460244383,0.4530988274706867,0.115234375,0.2626953125,0.5,0.0,1.0
1195,0,0.3392518449434272,0.4527196652719665,0.146484375,0.2646484375,0.5,0.0,1.0
1196,0,0.3037585667050634,0.4523411371237458,0.140625,0.263671875,0.5,0.0,1.0
1197,0,0.2018791791774258,0.4519632414369256,0.1357421875,0.263671875,0.5,0.0,1.0
1198,0,0.1406222552221332,0.4515859766277129,0.1318359375,0.2626953125,0.5,0.0,1.0
1199,0,0.0,0.451209341117598,0.126953125,0.26171875,0.5,0.0,1.0
1200,0,0.2589703605574724,0.4508333333333333,0.1220703125,0.26171875,0.5,0.0,1.0
1201,0,0.1103630277447819,0.4504579517069109,0.1181640625,0.2607421875,0.5,0.0,1.0
1202,0,0.0037267990859247,0.4500831946755407,0.11328125,0.259765625,0.5,0.0,1.0
1203,1,0.3584820527349018,0.4497090606816292,0.109375,0.259765625,0.5,0.0,1.0
1204,0,0.2647967791009888,0.4501661129568106,0.10546875,0.2587890625,0.5,0.0,1.0
1205,1,0.0860991806883034,0.4497925311203319,0.13671875,0.2607421875,0.5,0.0,1.0
1206,0,0.0785598617040741,0.4502487562189055,0.1328125,0.259765625,0.5,0.0,1.0
1207,0,0.287096178217162,0.4498757249378625,0.162109375,0.26171875,0.5,0.0,1.0
1208,0,0.1122029383464129,0.4495033112582781,0.15625,0.2607421875,0.5,0.0,1.0
1209,0,0.3296149867527883,0.4491315136476427,0.1513671875,0.2607421875,0.5,0.0,1.0
1210,1,0.2616459312626155,0.4487603305785124,0.146484375,0.259765625,0.5,0.0,1.0
1211,0,0.2536596520566824,0.449215524360033,0.140625,0.259765625,0.5,0.0,1.0
1212,0,0.24046954556143,0.4488448844884488,0.169921875,0.2607421875,0.5,0.0,1.0
1213,0,0.2191450872023911,0.448474855729596,0.1640625,0.2607421875,0.5,0.0,1.0
1214,1,0.288051119917711,0.4481054365733113,0.1591796875,0.259765625,0.5,0.0,1.0
1215,0,0.1545919637484395,0.448559670781893,0.1533203125,0.2587890625,0.5,0.0,1.0
1216,0,0.2085951973434384,0.4481907894736842,0.181640625,0.2607421875,0.5,0.0,1.0
1217,1,0.2751946587677196,0.447822514379622,0.17578125,0.2607421875,0.5,0.0,1.0
1218,0,0.2562989718586128,0.4482758620689655,0.169921875,0.259765625,0.5,0.0,1.0
1219,0,0.0805013194731339,0.4479081214109926,0.197265625,0.26171875,0.5,0.0,1.0
1220,0,0.1499590332695736,0.4475409836065573,0.1904296875,0.2607421875,0.5,0.0,1.0
1221,1,0.2252803505419154,0.4471744471744471,0.1845703125,0.259765625,0.5,0.0,1.0
1222,0,0.1591985290960103,0.4476268412438625,0.1787109375,0.259765625,0.5,0.0,1.0
1223,1,0.3774658560973333,0.4472608340147179,0.2060546875,0.26171875,0.5,0.0,1.0
1224,1,0.1606846805245887,0.4477124183006536,0.1982421875,0.2607421875,0.5,0.0,1.0
1225,0,0.1837781552423309,0.4481632653061224,0.2255859375,0.2626953125,0.5,0.0,1.0
1226,0,0.2769430178177304,0.4477977161500815,0.2509765625,0.263671875,0.5,0.0,1.0
1227,1,0.2330532743234916,0.4474327628361858,0.2421875,0.263671875,0.5,0.0,1.0
1228,0,0.185472554279523,0.4478827361563517,0.234375,0.2626953125,0.5,0.0,1.0
1229,0,0.1243506471119251,0.4475183075671277,0.259765625,0.263671875,0.5,0.0,1.0
1230,0,0.2301514057396766,0.4471544715447154,0.2509765625,0.263671875,0.5,0.0,1.0
1231,0,0.3039096440378392,0.446791226645004,0.2421875,0.2626953125,0.5,0.0,1.0
1232,1,0.2479095224098228,0.4464285714285714,0.234375,0.2626953125,0.5,0.0,1.0
1233,0,0.1221816478543877,0.4468775344687753,0.2265625,0.26171875,0.5,0.0,1.0
1234,0,0.3736774956976711,0.446515397082658,0.251953125,0.263671875,0.5,0.0,1.0
1235,0,0.0553422109964105,0.4461538461538462,0.2431640625,0.2626953125,0.5,0.0,1.0
1236,0,0.0417314358197211,0.4457928802588997,0.2353515625,0.2626953125,0.5,0.0,1.0
1237,0,0.2960557224457228,0.4454324979789814,0.2275390625,0.26171875,0.5,0.0,1.0
1238,0,0.222584047860269,0.4450726978998384,0.2197265625,0.26171875,0.5,0.0,1.0
1239,0,0.1450501453695959,0.4447134786117837,0.212890625,0.2607421875,0.5,0.0,1.0
1240,0,0.090142927244467,0.4443548387096774,0.2060546875,0.2607421875,0.5,0.0,1.0
1241,0,0.4320799839280298,0.4439967767929089,0.19921875,0.259765625,0.5,0.0,1.0
1242,0,0.2117090872155442,0.4436392914653784,0.1923828125,0.2587890625,0.5,0.0,1.0
1243,0,0.2534201170845772,0.4432823813354787,0.185546875,0.2587890625,0.5,0.0,1.0
1244,1,0.2317885097238181,0.4429260450160772,0.1796875,0.2578125,0.5,0.0,1.0
1245,0,0.2434807957731158,0.4433734939759036,0.173828125,0.2578125,0.5,0.0,1.0
1246,1,0.2540094460524806,0.4430176565008025,0.201171875,0.2587890625,0.5,0.0,1.0
1247,1,0.2732424009754876,0.4434643143544506,0.1943359375,0.2587890625,0.5,0.0,1.0
1248,0,0.1624777599239327,0.4439102564102564,0.220703125,0.259765625,0.5,0.0,1.0
1249,1,0.1708358013648155,0.4435548438751001,0.24609375,0.26171875,0.5,0.0,1.0
1250,0,0.0258977191641098,0.444,0.23828125,0.2607421875,0.5,0.0,1.0
1251,0,0.121969559349846,0.4436450839328537,0.2626953125,0.2626953125,0.5,0.0,1.0
1252,0,0.2271112796446715,0.4432907348242811,0.2548828125,0.26171875,0.5,0.0,1.0
1253,0,0.304502337550269,0.4429369513168396,0.24609375,0.26171875,0.5,0.0,1.0
1254,0,0.2599039526376184,0.4425837320574162,0.23828125,0.2607421875,0.5,0.0,1.0
1255,0,0.1659307656122069,0.4422310756972111,0.2294921875,0.2607421875,0.5,0.0,1.0
1256,0,0.0736827087914845,0.4418789808917197,0.22265625,0.259765625,0.5,0.0,1.0
1257,0,0.0,0.441527446300716,0.21484375,0.259765625,0.5,0.0,1.0
1258,1,0.3151733974780799,0.4411764705882353,0.2080078125,0.2587890625,0.5,0.0,1.0
1259,0,0.141077101348985,0.4416203335980937,0.201171875,0.2587890625,0.5,0.0,1.0
1260,0,0.155153499379594,0.4412698412698412,0.2275390625,0.259765625,0.5,0.0,1.0
1261,1,0.2131573967908069,0.4409199048374306,0.2197265625,0.259765625,0.5,0.0,1.0
1262,0,0.059443995260811,0.4413629160063391,0.2119140625,0.2587890625,0.5,0.0,1.0
1263,0,0.1650217819888463,0.4410134600158353,0.23828125,0.2607421875,0.5,0.0,1.0
1264,1,0.4023471949769974,0.4406645569620253,0.23046875,0.259765625,0.5,0.0,1.0
1265,0,0.2505386938577343,0.4411067193675889,0.22265625,0.259765625,0.5,0.0,1.0
1266,0,0.2359249156513456,0.4407582938388625,0.248046875,0.2607421875,0.5,0.0,1.0
1267,0,0.0417505522018241,0.4404104183109708,0.240234375,0.2607421875,0.5,0.0,1.0
1268,1,0.424360189458264,0.4400630914826498,0.2314453125,0.259765625,0.5,0.0,1.0
1269,0,0.0577205091373657,0.4405043341213554,0.224609375,0.2587890625,0.5,0.0,1.0
1270,0,0.3922324755444398,0.4401574803149606,0.25,0.2607421875,0.5,0.0,1.0
1271,0,0.0,0.4398111723052714,0.2412109375,0.259765625,0.5,0.0,1.0
1272,0,0.340536543872442,0.4394654088050314,0.2333984375,0.259765625,0.5,0.0,1.0
1273,0,0.3618054269000226,0.4391201885310291,0.2255859375,0.2587890625,0.5,0.0,1.0
1274,0,0.1175590878672165,0.4387755102040816,0.2177734375,0.2587890625,0.5,0.0,1.0
1275,0,0.2422580372272882,0.4384313725490196,0.2109375,0.2578125,0.5,0.0,1.0
1276,0,0.2547480572104665,0.4380877742946708,0.2041015625,0.2578125,0.5,0.0,1.0
1277,1,0.1186205516768694,0.437744714173845,0.197265625,0.2568359375,0.5,0.0,1.0
1278,0,0.0550882389263069,0.4381846635367762,0.1904296875,0.2568359375,0.5,0.0,1.0
1279,0,0.0682282656859234,0.4378420641125879,0.2177734375,0.2578125,0.5,0.0,1.0
1280,1,0.2541008219959808,0.4375,0.2099609375,0.2578125,0.5,0.0,1.0
1281,0,0.1914884397480594,0.4379391100702576,0.203125,0.2568359375,0.5,0.0,1.0
1282,0,0.1435698966697839,0.437597503900156,0.2294921875,0.2587890625,0.5,0.0,1.0
1283,1,0.296676801116646,0.4372564302416212,0.2216796875,0.2578125,0.5,0.0,1.0
1284,0,0.2508067909391478,0.4376947040498442,0.2138671875,0.2578125,0.5,0.0,1.0
1285,0,0.1244537273634366,0.4373540856031128,0.240234375,0.2587890625,0.5,0.0,1.0
1286,1,0.079879848098261,0.4370139968895801,0.232421875,0.2587890625,0.5,0.0,1.0
1287,0,0.2523261738688077,0.4374514374514374,0.224609375,0.2578125,0.5,0.0,1.0
1288,0,0.1462416631441938,0.437111801242236,0.2490234375,0.259765625,0.5,0.0,1.0
1289,0,0.2099204862531502,0.4367726920093095,0.2412109375,0.2587890625,0.5,0.0,1.0
1290,1,0.3576298972627718,0.4364341085271317,0.2333984375,0.2587890625,0.5,0.0,1.0
1291,0,0.250232824007478,0.4368706429124709,0.2255859375,0.2578125,0.5,0.0,1.0
1292,0,0.1137733000246763,0.436532507739938,0.2509765625,0.2587890625,0.5,0.0,1.0
1293,1,0.2160661189819773,0.4361948955916473,0.2421875,0.2587890625,0.5,0.0,1.0
1294,0,0.1047355047184612,0.4366306027820711,0.234375,0.2578125,0.5,0.0,1.0
1295,0,0.3608522155948724,0.4362934362934363,0.259765625,0.259765625,0.5,0.0,1.0
1296,0,0.1438421250396779,0.4359567901234568,0.2509765625,0.2587890625,0.5,0.0,1.0
1297,0,0.2207270746973618,0.4356206630686199,0.2431640625,0.2587890625,0.5,0.0,1.0
1298,1,0.2307732574679432,0.4352850539291217,0.234375,0.2578125,0.5,0.0,1.0
1299,0,0.2159250468373702,0.4357197844495766,0.2275390625,0.2578125,0.5,0.0,1.0
1300,0,0.0041451044863461,0.4353846153846153,0.251953125,0.2587890625,0.5,0.0,1.0
1301,0,0.0553578936016671,0.4350499615680246,0.244140625,0.2587890625,0.5,0.0,1.0
1302,1,0.1547649724430908,0.434715821812596,0.236328125,0.2578125,0.5,0.0,1.0
1303,0,0.231943183333153,0.4351496546431312,0.228515625,0.2578125,0.5,0.0,1.0
1304,0,0.1862220785714229,0.4348159509202454,0.2529296875,0.2587890625,0.5,0.0,1.0
1305,0,0.1042852526848983,0.4344827586206896,0.2451171875,0.2587890625,0.5,0.0,1.0
1306,0,0.0651575680878299,0.4341500765696784,0.2373046875,0.2578125,0.5,0.0,1.0
1307,0,0.1598442455500656,0.4338179035960214,0.2294921875,0.2578125,0.5,0.0,1.0
1308,0,0.1531523955320277,0.4334862385321101,0.2216796875,0.2568359375,0.5,0.0,1.0
1309,0,0.2512836457592757,0.4331550802139037,0.21484375,0.2568359375,0.5,0.0,1.0
1310,0,0.1673681537841682,0.432824427480916,0.20703125,0.255859375,0.5,0.0,1.0
1311,0,0.2602707656429329,0.4324942791762013,0.2001953125,0.255859375,0.5,0.0,1.0
1312,0,0.1405350230279594,0.4321646341463415,0.1943359375,0.2548828125,0.5,0.0,1.0
1313,1,0.1744042330785731,0.4318354912414318,0.1875,0.25390625,0.5,0.0,1.0
1314,1,0.165195362035738,0.4322678843226788,0.181640625,0.25390625,0.5,0.0,1.0
1315,0,0.121763303309791,0.4326996197718631,0.2080078125,0.255859375,0.5,0.0,1.0
1316,0,0.262511865643373,0.432370820668693,0.2333984375,0.2568359375,0.5,0.0,1.0
1317,0,0.1186404002905493,0.4320425208807896,0.2255859375,0.2568359375,0.5,0.0,1.0
1318,0,0.1478358490029381,0.4317147192716237,0.21875,0.255859375,0.5,0.0,1.0
1319,0,0.1926880354051802,0.4313874147081122,0.2119140625,0.2548828125,0.5,0.0,1.0
1320,0,0.070262034404326,0.431060606060606,0.205078125,0.2548828125,0.5,0.0,1.0
1321,0,0.1675065041679501,0.4307342922028766,0.1982421875,0.25390625,0.5,0.0,1.0
1322,0,0.1288693640257211,0.4304084720121028,0.19140625,0.25390625,0.5,0.0,1.0
1323,0,0.161184580751775,0.4300831443688586,0.185546875,0.2529296875,0.5,0.0,1.0
1324,0,0.1940071997328909,0.4297583081570997,0.1787109375,0.251953125,0.5,0.0,1.0
1325,0,0.1200086376859335,0.4294339622641509,0.1728515625,0.251953125,0.5,0.0,1.0
1326,0,0.1779924220179644,0.4291101055806938,0.16796875,0.2509765625,0.5,0.0,1.0
1327,0,0.3308668752352179,0.4287867370007536,0.162109375,0.25,0.5,0.0,1.0
1328,0,0.1974201441745513,0.4284638554216867,0.15625,0.2490234375,0.5,0.0,1.0
1329,1,0.3145262173019225,0.4281414597441685,0.1513671875,0.248046875,0.5,0.0,1.0
1330,1,0.234649444200676,0.4285714285714285,0.146484375,0.2470703125,0.5,0.0,1.0
1331,1,0.2774160609818816,0.4290007513148009,0.1748046875,0.25,0.5,0.0,1.0
1332,0,0.1225541031229174,0.4294294294294294,0.201171875,0.251953125,0.5,0.0,1.0
1333,0,0.2104907165085512,0.4291072768192048,0.2265625,0.25390625,0.5,0.0,1.0
1334,0,0.2133912922615476,0.4287856071964018,0.2197265625,0.2529296875,0.5,0.0,1.0
1335,0,0.1387374261125064,0.4284644194756554,0.2119140625,0.2529296875,0.5,0.0,1.0
1336,0,0.1177171675705718,0.4281437125748503,0.205078125,0.251953125,0.5,0.0,1.0
1337,0,0.0509734612092701,0.4278234854151084,0.19921875,0.2509765625,0.5,0.0,1.0
1338,1,0.3496139636951632,0.4275037369207772,0.1923828125,0.2509765625,0.5,0.0,1.0
1339,0,0.1027597110647502,0.4279312920089619,0.1865234375,0.25,0.5,0.0,1.0
1340,0,0.33462210732223,0.4276119402985074,0.2119140625,0.251953125,0.5,0.0,1.0
1341,1,0.1532506826342146,0.4272930648769575,0.205078125,0.2509765625,0.5,0.0,1.0
1342,0,0.1137506700275266,0.4277198211624441,0.19921875,0.2509765625,0.5,0.0,1.0
1343,1,0.2622519140304998,0.4274013402829486,0.224609375,0.2529296875,0.5,0.0,1.0
1344,0,0.1368808058253143,0.4278273809523809,0.216796875,0.251953125,0.5,0.0,1.0
1345,0,0.2568458918924277,0.4275092936802974,0.2421875,0.25390625,0.5,0.0,1.0
1346,0,0.166718823514779,0.4271916790490341,0.234375,0.2529296875,0.5,0.0,1.0
1347,0,0.2480424496117786,0.4268745360059391,0.2265625,0.2529296875,0.5,0.0,1.0
1348,0,0.1031813936092895,0.4265578635014836,0.2197265625,0.251953125,0.5,0.0,1.0
1349,0,0.2831351057984768,0.4262416604892513,0.2119140625,0.2509765625,0.5,0.0,1.0
1350,0,0.2487972682663004,0.4259259259259259,0.205078125,0.2509765625,0.5,0.0,1.0
1351,0,0.1080349309937338,0.4256106587712805,0.19921875,0.25,0.5,0.0,1.0
1352,0,0.4642935721014742,0.4252958579881656,0.1923828125,0.2490234375,0.5,0.0,1.0
1353,0,0.2540123026400494,0.4249815225424981,0.1865234375,0.2490234375,0.5,0.0,1.0
1354,1,0.4290467070530539,0.4246676514032496,0.1796875,0.248046875,0.5,0.0,1.0
1355,0,0.3600267818748759,0.4250922509225092,0.173828125,0.2470703125,0.5,0.0,1.0
1356,0,0.1811165219782216,0.4247787610619469,0.201171875,0.2490234375,0.5,0.0,1.0
1357,0,0.1587728245395457,0.4244657332350773,0.1943359375,0.2490234375,0.5,0.0,1.0
1358,0,0.1596540816579199,0.4241531664212076,0.1884765625,0.248046875,0.5,0.0,1.0
1359,0,0.0169971449572189,0.423841059602649,0.181640625,0.2470703125,0.5,0.0,1.0
1360,0,0.1304164880650452,0.4235294117647059,0.17578125,0.24609375,0.5,0.0,1.0
1361,0,0.224676602397997,0.4232182218956649,0.169921875,0.2451171875,0.5,0.0,1.0
1362,1,0.3525957560884808,0.4229074889867841,0.1650390625,0.244140625,0.5,0.0,1.0
1363,0,0.1227228117021798,0.4233308877476155,0.1591796875,0.2431640625,0.5,0.0,1.0
1364,1,0.2882056599363011,0.4230205278592375,0.1865234375,0.24609375,0.5,0.0,1.0
1365,0,0.0747406658496681,0.4234432234432234,0.1806640625,0.2451171875,0.5,0.0,1.0
1366,0,0.1413679974788868,0.4231332357247437,0.20703125,0.248046875,0.5,0.0,1.0
1367,1,0.1542359405710474,0.4228237015362107,0.2001953125,0.2470703125,0.5,0.0,1.0
1368,0,0.2371811081497493,0.4232456140350877,0.193359375,0.24609375,0.5,0.0,1.0
1369,0,0.2457309646720811,0.422936449963477,0.2197265625,0.248046875,0.5,0.0,1.0
1370,0,0.2962341744814345,0.4226277372262774,0.2119140625,0.248046875,0.5,0.0,1.0
1371,0,0.2770836960404936,0.4223194748358862,0.205078125,0.2470703125,0.5,0.0,1.0
1372,0,0.2243168215402491,0.4220116618075801,0.19921875,0.24609375,0.5,0.0,1.0
1373,0,0.2390364943508622,0.4217042971595047,0.1923828125,0.2451171875,0.5,0.0,1.0
1374,0,0.3588530691097533,0.4213973799126637,0.1865234375,0.244140625,0.5,0.0,1.0
1375,0,0.1489073818767737,0.421090909090909,0.1796875,0.2431640625,0.5,0.0,1.0
1376,0,0.2774728319067162,0.4207848837209302,0.1748046875,0.2421875,0.5,0.0,1.0
1377,0,0.0191856073501748,0.420479302832244,0.1689453125,0.2412109375,0.5,0.0,1.0
1378,0,0.2411334242897608,0.4201741654571843,0.1630859375,0.240234375,0.5,0.0,1.0
1379,0,0.1516750457520892,0.4198694706308919,0.158203125,0.2392578125,0.5,0.0,1.0
1380,0,0.200257118243151,0.4195652173913043,0.15234375,0.2373046875,0.5,0.0,1.0
1381,1,0.3040086245053703,0.4192614047791455,0.1474609375,0.236328125,0.5,0.0,1.0
1382,0,0.2164643809526397,0.4196816208393632,0.142578125,0.234375,0.5,0.0,1.0
1383,1,0.2885187541208927,0.4193781634128706,0.1708984375,0.2392578125,0.5,0.0,1.0
1384,0,0.3473764815138405,0.4197976878612717,0.1650390625,0.2373046875,0.5,0.0,1.0
1385,0,0.238909396886572,0.4194945848375451,0.19140625,0.2412109375,0.5,0.0,1.0
1386,1,0.3171041064620488,0.4191919191919191,0.185546875,0.240234375,0.5,0.0,1.0
1387,0,0.1673439022320792,0.4196106705118961,0.1796875,0.2392578125,0.5,0.0,1.0
1388,0,0.1991790117730386,0.4193083573487031,0.2060546875,0.2421875,0.5,0.0,1.0
1389,0,0.1477380583601522,0.4190064794816415,0.19921875,0.2412109375,0.5,0.0,1.0
1390,1,0.3042977594646376,0.418705035971223,0.1923828125,0.240234375,0.5,0.0,1.0
1391,0,0.2414091353793595,0.4191229331416247,0.1865234375,0.2392578125,0.5,0.0,1.0
1392,0,0.1492765538105077,0.4188218390804598,0.212890625,0.2421875,0.5,0.0,1.0
1393,0,0.2154668833646332,0.4185211773151471,0.2060546875,0.2412109375,0.5,0.0,1.0
1394,0,0.3041568388818582,0.4182209469153515,0.19921875,0.240234375,0.5,0.0,1.0
1395,0,0.1960732008962047,0.417921146953405,0.1923828125,0.2392578125,0.5,0.0,1.0
1396,0,0.1051067189150236,0.417621776504298,0.1865234375,0.23828125,0.5,0.0,1.0
1397,0,0.2131911755787412,0.4173228346456692,0.1806640625,0.2373046875,0.5,0.0,1.0
1398,0,0.001943440893106,0.4170243204577968,0.1748046875,0.236328125,0.5,0.0,1.0
1399,1,0.2768770644399475,0.4167262330235883,0.1689453125,0.2353515625,0.5,0.0,1.0
